Label,Name,Nillable,Picklistvalues,Referenceto,Relationshipname,Type,Unique,Updateable
Field Permissions ID,Id,FALSE,--,--,null,id,FALSE,FALSE
Parent ID,ParentId,FALSE,--,"[ ""PermissionSet"" ]",Parent,reference,FALSE,FALSE
Sobject Type Name,SobjectType,FALSE,"[ ""Account"" , ""AccountContactRelation"" , ""Asset"" , ""AssetRelationship"" , ""Campaign"" , ""CampaignMember"" , ""Case"" , ""Contact"" , ""Contract"" , ""DuplicateRecordItem"" , ""DuplicateRecordSet"" , ""EmailMessage"" , ""Event"" , ""Idea"" , ""Lead"" , ""Macro"" , ""Opportunity"" , ""OpportunityLineItem"" , ""Order"" , ""OrderItem"" , ""Pricebook2"" , ""PricebookEntry"" , ""Product2"" , ""ProfileSkill"" , ""ProfileSkillEndorsement"" , ""ProfileSkillUser"" , ""QuickText"" , ""Quote"" , ""QuoteLineItem"" , ""RecordAction"" , ""Solution"" , ""Task"" , ""User"" , ""UserProvisioningRequest"" , ""WorkBadge"" , ""WorkBadgeDefinition"" , ""WorkThanks"" ]",--,null,picklist,FALSE,FALSE
