Label,Name,Nillable,Picklistvalues,Referenceto,Relationshipname,Type,Unique,Updateable
Locale,LocaleSidKey,FALSE,"[ ""sq_AL"" , ""ar_DZ"" , ""ar_BH"" , ""ar_EG"" , ""ar_IQ"" , ""ar_JO"" , ""ar_KW"" , ""ar_LB"" , ""ar_LY"" , ""ar_MA"" , ""ar_OM"" , ""ar_QA"" , ""ar_SA"" , ""ar_SD"" , ""ar_SY"" , ""ar_TN"" , ""ar_AE"" , ""ar_YE"" , ""hy_AM"" , ""az_AZ"" , ""bn_BD"" , ""eu_ES"" , ""be_BY"" , ""bs_BA"" , ""bg_BG"" , ""my_MM"" , ""ca_ES"" , ""zh_CN_PINYIN"" , ""zh_CN_STROKE"" , ""zh_CN"" , ""zh_HK_STROKE"" , ""zh_HK"" , ""zh_MO"" , ""zh_SG"" , ""zh_TW_STROKE"" , ""zh_TW"" , ""hr_HR"" , ""cs_CZ"" , ""da_DK"" , ""nl_AW"" , ""nl_BE"" , ""nl_NL"" , ""nl_SR"" , ""dz_BT"" , ""en_AG"" , ""en_AU"" , ""en_BS"" , ""en_BB"" , ""en_BZ"" , ""en_BM"" , ""en_BW"" , ""en_CM"" , ""en_CA"" , ""en_KY"" , ""en_ER"" , ""en_FK"" , ""en_FJ"" , ""en_GM"" , ""en_GH"" , ""en_GI"" , ""en_GY"" , ""en_HK"" , ""en_IN"" , ""en_ID"" , ""en_IE"" , ""en_JM"" , ""en_KE"" , ""en_LR"" , ""en_MG"" , ""en_MW"" , ""en_MY"" , ""en_MU"" , ""en_NA"" , ""en_NZ"" , ""en_NG"" , ""en_PK"" , ""en_PG"" , ""en_PH"" , ""en_RW"" , ""en_WS"" , ""en_SC"" , ""en_SL"" , ""en_SG"" , ""en_SX"" , ""en_SB"" , ""en_ZA"" , ""en_SH"" , ""en_SZ"" , ""en_TZ"" , ""en_TO"" , ""en_TT"" , ""en_UG"" , ""en_GB"" , ""en_US"" , ""en_VU"" , ""et_EE"" , ""fi_FI"" , ""fr_BE"" , ""fr_CA"" , ""fr_KM"" , ""fr_FR"" , ""fr_GN"" , ""fr_HT"" , ""fr_LU"" , ""fr_MR"" , ""fr_MC"" , ""fr_CH"" , ""fr_WF"" , ""ka_GE"" , ""de_AT"" , ""de_BE"" , ""de_DE"" , ""de_LU"" , ""de_CH"" , ""el_GR"" , ""iw_IL"" , ""hi_IN"" , ""hu_HU"" , ""is_IS"" , ""in_ID"" , ""ga_IE"" , ""it_IT"" , ""it_CH"" , ""ja_JP"" , ""kk_KZ"" , ""km_KH"" , ""ko_KP"" , ""ko_KR"" , ""ky_KG"" , ""lo_LA"" , ""lv_LV"" , ""lt_LT"" , ""lu_CD"" , ""lb_LU"" , ""mk_MK"" , ""ms_BN"" , ""ms_MY"" , ""mt_MT"" , ""sh_ME"" , ""ne_NP"" , ""no_NO"" , ""ps_AF"" , ""fa_IR"" , ""pl_PL"" , ""pt_AO"" , ""pt_BR"" , ""pt_CV"" , ""pt_MZ"" , ""pt_PT"" , ""pt_ST"" , ""ro_MD"" , ""ro_RO"" , ""rm_CH"" , ""rn_BI"" , ""ru_RU"" , ""sr_BA"" , ""sh_BA"" , ""sh_CS"" , ""sr_CS"" , ""sr_RS"" , ""sk_SK"" , ""sl_SI"" , ""so_DJ"" , ""so_SO"" , ""es_AR"" , ""es_BO"" , ""es_CL"" , ""es_CO"" , ""es_CR"" , ""es_CU"" , ""es_DO"" , ""es_EC"" , ""es_SV"" , ""es_GT"" , ""es_HN"" , ""es_MX"" , ""es_NI"" , ""es_PA"" , ""es_PY"" , ""es_PE"" , ""es_PR"" , ""es_ES"" , ""es_US"" , ""es_UY"" , ""es_VE"" , ""sv_SE"" , ""tl_PH"" , ""tg_TJ"" , ""ta_IN"" , ""ta_LK"" , ""th_TH"" , ""ti_ET"" , ""tr_TR"" , ""uk_UA"" , ""ur_PK"" , ""uz_LATN_UZ"" , ""vi_VN"" , ""cy_GB"" , ""yo_BJ"" ]",--,null,picklist,FALSE,TRUE
Info Emails,ReceivesInfoEmails,FALSE,--,--,null,boolean,FALSE,TRUE
Admin Info Emails,ReceivesAdminInfoEmails,FALSE,--,--,null,boolean,FALSE,TRUE
Email Encoding,EmailEncodingKey,FALSE,"[ ""UTF-8"" , ""ISO-8859-1"" , ""Shift_JIS"" , ""ISO-2022-JP"" , ""EUC-JP"" , ""ks_c_5601-1987"" , ""Big5"" , ""GB2312"" , ""Big5-HKSCS"" , ""x-SJIS_0213"" ]",--,null,picklist,FALSE,TRUE
Profile ID,ProfileId,FALSE,--,"[ ""Profile"" ]",Profile,reference,FALSE,TRUE
User Type,UserType,TRUE,"[ ""Standard"" , ""PowerPartner"" , ""PowerCustomerSuccess"" , ""CustomerSuccess"" , ""Guest"" , ""CspLitePortal"" , ""CsnOnly"" , ""SelfService"" ]",--,null,picklist,FALSE,FALSE
Language,LanguageLocaleKey,FALSE,"[ ""en_US"" , ""de"" , ""es"" , ""fr"" , ""it"" , ""ja"" , ""sv"" , ""ko"" , ""zh_TW"" , ""zh_CN"" , ""pt_BR"" , ""nl_NL"" , ""da"" , ""th"" , ""fi"" , ""ru"" , ""es_MX"" , ""no"" ]",--,null,picklist,FALSE,TRUE
Employee Number,EmployeeNumber,TRUE,--,--,null,string,FALSE,TRUE
Delegated Approver ID,DelegatedApproverId,TRUE,--,"[ ""Group"", ""User"" ]",null,reference,FALSE,TRUE
Manager ID,ManagerId,TRUE,--,"[ ""User"" ]",Manager,reference,FALSE,TRUE
