"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"Account","Account","PersonHasOptedOutOfEmail","Email Opt Out","boolean",0,false,"[]",,false,true,,"[]",false
"Account","Account","PersonHasOptedOutOfFax","Fax Opt Out","boolean",0,false,"[]",,false,true,,"[]",false
"Account","Account","PersonDoNotCall","Do Not Call","boolean",0,false,"[]",,false,true,,"[]",false
"Account","Account","PersonLastCURequestDate","Last Stay-in-Touch Request Date","datetime",0,true,"[]",,false,false,,"[]",false
"Account","Account","PersonLastCUUpdateDate","Last Stay-in-Touch Save Date","datetime",0,true,"[]",,false,false,,"[]",false
"Account","Account","PersonEmailBouncedReason","Email Bounced Reason","string",255,true,"[]",,false,true,,"[]",false
"Account","Account","PersonEmailBouncedDate","Email Bounced Date","datetime",0,true,"[]",,false,true,,"[]",false
"Account","Account","Jigsaw","Data.com Key","string",20,true,"[]",,false,true,,"[]",false
"Account","Account","JigsawCompanyId","Jigsaw Company ID","string",20,true,"[]","JigsawCompany",false,false,,"[]",false
"Account","Account","AccountSource","Account Source","picklist",40,true,"[]",,false,true,,"[""Advertisement"",""Customer Event"",""Employee Referral"",""Google AdWords"",""Other"",""Partner"",""Purchased List"",""Trade Show"",""Webinar"",""Website""]",false
"Account","Account","SicDesc","SIC Description","string",80,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__AUM__c","AUM","currency",0,true,"[]",,false,false,,"[]",false
"Account","Account","FinServ__ClientCategory__c","Category","picklist",255,true,"[]",,false,true,,"[""Platinum"",""Gold"",""Silver"",""Bronze""]",false
"Account","Account","FinServ__FinancialInterests__c","Financial Interests","multipicklist",4099,true,"[]",,false,true,,"[""Municipal Bonds"",""Fixed Income"",""Energy"",""Technology"",""Retirement"",""College Planning""]",false
"Account","Account","FinServ__IndividualId__c","Individual ID","string",37,true,"[]",,true,true,,"[]",false
"Account","Account","FinServ__IndividualType__c","Individual Type","picklist",255,true,"[]",,false,true,,"[""Individual"",""Group""]",false
"Account","Account","FinServ__InvestmentExperience__c","Investment Experience","picklist",255,true,"[]",,false,true,,"[""Experienced"",""Moderately Experienced"",""Moderately Inexperienced"",""Inexperienced""]",false
"Account","Account","FinServ__InvestmentObjectives__c","Investment Objectives","multipicklist",4099,true,"[]",,false,true,,"[""Conservative Income"",""Income"",""Balanced"",""Growth"",""Aggressive Growth""]",false
"Account","Account","FinServ__LastInteraction__c","Last Interaction","date",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__LastReview__c","Last Review","date",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__MarketingSegment__c","Marketing Segment","multipicklist",4099,true,"[]",,false,true,,"[""Mass Affluent"",""High Net Worth"",""Female Investor"",""Millennial""]",false
"Account","Account","FinServ__NetWorth__c","Net Worth","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__NextInteraction__c","Next Interaction","date",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__NextReview__c","Next Review","date",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__Notes__c","Important Notes","textarea",255,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__PersonalInterests__c","Personal Interests","multipicklist",4099,true,"[]",,false,true,,"[""Cooking"",""College Basketball"",""Environment"",""Hiking"",""Biking"",""Wine""]",false
"Account","Account","FinServ__PrimaryContact__c","Primary Contact","reference",18,true,"[""Contact""]","FinServ__PrimaryContact__r",false,true,,"[]",false
"Account","Account","FinServ__ReviewFrequency__c","Review Frequency","picklist",255,true,"[]",,false,true,,"[""Monthly"",""Quarterly"",""Annually""]",false
"Account","Account","FinServ__RiskTolerance__c","Risk Tolerance","picklist",255,true,"[]",,false,true,,"[""Aggressive"",""Conservative"",""Moderate"",""None""]",false
"Account","Account","FinServ__ServiceModel__c","Service Model","picklist",255,true,"[]",,false,true,,"[""Tier 1"",""Tier 2"",""Tier 3""]",false
"Account","Account","FinServ__SourceSystemId__c","Source System ID","string",100,true,"[]",,true,true,,"[]",true
"Account","Account","FinServ__Status__c","Status","picklist",255,true,"[]",,false,true,,"[""Prospect"",""Onboarding"",""Active"",""Deceased"",""Inactive""]",false
"Account","Account","FinServ__TimeHorizon__c","Time Horizon","picklist",255,true,"[]",,false,true,,"[""Long Term"",""Medium Term"",""Short Term""]",false
"Account","Account","FinServ__TotalAUMJointOwner__c","Total AUM Joint Owner","currency",0,true,"[]",,false,true,,"[]",false
"Account","Account","FinServ__TotalAUMPrimaryOwner__c","Total AUM Primary Owner","currency",0,true,"[]",,false,true,,"[]",false
