Label,Name,Nillable,Picklistvalues,Referenceto,Relationshipname,Type,Unique,Updateable
PermissionSetAssignment ID,Id,FALSE,--,--,null,id,FALSE,FALSE
PermissionSet ID,PermissionSetId,TRUE,--,"[ ""PermissionSet"" ]",PermissionSet,reference,FALSE,FALSE
Assignee ID,AssigneeId,FALSE,--,"[ ""User"" ]",Assignee,reference,FALSE,FALSE
Date Assigned,SystemModstamp,FALSE,--,--,null,datetime,FALSE,FALSE
