Label,Name,Nillable,Picklistvalues,Referenceto,Relationshipname,Type,Unique,Updateable
Edit Opportunity Product Sales Price,MaximumPermissionsEditOppLineItemUnitPrice,FALSE,--,--,null,boolean,FALSE,FALSE
Create AppExchange Packages,MaximumPermissionsCreatePackaging,FALSE,--,--,null,boolean,FALSE,FALSE
Bulk API Hard Delete,MaximumPermissionsBulkApiHardDelete,FALSE,--,--,null,boolean,FALSE,FALSE
Deploy Change Sets,MaximumPermissionsInboundMigrationToolsUser,FALSE,--,--,null,boolean,FALSE,FALSE
Import Solutions,MaximumPermissionsSolutionImport,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Call Centers,MaximumPermissionsManageCallCenters,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Synonyms,MaximumPermissionsManageSynonyms,FALSE,--,--,null,boolean,FALSE,FALSE
Create and Upload Change Sets,MaximumPermissionsOutboundMigrationToolsUser,FALSE,--,--,null,boolean,FALSE,FALSE
View Content in Portals,MaximumPermissionsViewContent,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Email Client Configurations,MaximumPermissionsManageEmailClientConfig,FALSE,--,--,null,boolean,FALSE,FALSE
Send Outbound Messages,MaximumPermissionsEnableNotifications,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Data Integrations,MaximumPermissionsManageDataIntegrations,FALSE,--,--,null,boolean,FALSE,FALSE
Create Content Deliveries,MaximumPermissionsDistributeFromPersWksp,FALSE,--,--,null,boolean,FALSE,FALSE
View Data Categories,MaximumPermissionsViewDataCategories,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Data Categories,MaximumPermissionsManageDataCategories,FALSE,--,--,null,boolean,FALSE,FALSE
Author Apex,MaximumPermissionsAuthorApex,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Mobile Configurations,MaximumPermissionsManageMobile,FALSE,--,--,null,boolean,FALSE,FALSE
API Enabled,MaximumPermissionsApiEnabled,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Custom Report Types,MaximumPermissionsManageCustomReportTypes,FALSE,--,--,null,boolean,FALSE,FALSE
Edit Case Comments,MaximumPermissionsEditCaseComments,FALSE,--,--,null,boolean,FALSE,FALSE
Transfer Cases,MaximumPermissionsTransferAnyCase,FALSE,--,--,null,boolean,FALSE,FALSE
